m=1000 n=1000 k=100
RQ New: 5.8326959609985352e-02:1.5027525965024669e+01
LQ AOCL: 6.9595098495483398e-02:1.2594419994346067e+01
LQ Reference: 7.0198059082031250e-02:1.2486241236039561e+01
LQ New: 5.6481122970581055e-02:1.5518634437501214e+01
Double Complex Precision
QR AOCL: 1.5134692192077637e-01:5.7913936330916282e+00
QR Reference: 1.5169095993041992e-01:5.7782586411349213e+00
QR New: 6.6563844680786133e-02:1.3167953326665449e+01
QL AOCL: 1.5668606758117676e-01:5.5940493850603099e+00
QL Reference: 1.5683698654174805e-01:5.5886664193632924e+00
QL New: 6.7372083663940430e-02:1.3009982062780320e+01
RQ AOCL: 2.0051789283752441e-01:4.3712303555384864e+00
RQ Reference: 2.0139813423156738e-01:4.3521252237232240e+00
RQ New: 7.7149152755737305e-02:1.1361238182033270e+01
LQ AOCL: 1.9559288024902344e-01:4.4812975752698758e+00
LQ Reference: 1.9247984886169434e-01:4.5537748766096176e+00
LQ New: 8.2756042480468750e-02:1.0591491252217203e+01
Single Precision
QR AOCL: 2.3952960968017578e-02:3.6592954047323474e+01
QR Reference: 2.3719072341918945e-02:3.6953789227706686e+01
QR New: 1.9197940826416016e-02:4.5656438256854031e+01
QL AOCL: 2.4137973785400391e-02:3.6312476258058908e+01
QL Reference: 2.4214029312133789e-02:3.6198419878874766e+01
QL New: 1.9147872924804688e-02:4.5775820815300328e+01
RQ AOCL: 2.7337789535522461e-02:3.2062208206741495e+01
RQ Reference: 2.7199983596801758e-02:3.2224648109826880e+01
RQ New: 2.1156072616577148e-02:4.1430652838334368e+01
LQ AOCL: 2.6381015777587891e-02:3.3225024668862176e+01
LQ Reference: 2.1958112716674805e-02:3.9917360444843048e+01
LQ New: 2.1239042282104492e-02:4.1268805267105961e+01
Double Precision
QR AOCL: 4.2904853820800781e-02:2.0429147799008646e+01
QR Reference: 4.2919874191284180e-02:2.0421998351942850e+01
QR New: 2.4959087371826172e-02:3.5117854549017061e+01
QL AOCL: 4.3591976165771484e-02:2.0107131566295848e+01
QL Reference: 4.3763875961303711e-02:2.0028152917145984e+01
QL New: 2.4913072586059570e-02:3.5182717706625326e+01
RQ AOCL: 4.7645092010498047e-02:1.8396646181454980e+01
RQ Reference: 4.7913074493408203e-02:1.8293751951162907e+01
RQ New: 2.6197910308837891e-02:3.3457244859117964e+01
LQ AOCL: 4.5958042144775391e-02:1.9071959097797283e+01
LQ Reference: 3.6263942718505859e-02:2.4170286910162918e+01
LQ New: 2.6144027709960938e-02:3.3526199930779896e+01
Single Complex Precision
QR AOCL: 7.7719926834106445e-02:1.1277797544391850e+01
QR Reference: 8.3966970443725586e-02:1.0438742702851643e+01
QR New: 5.5397987365722656e-02:1.5822047725552171e+01
QL AOCL: 8.2528114318847656e-02:1.0620739456297306e+01
QL Reference: 8.2386016845703125e-02:1.0639057859073020e+01
QL New: 5.7809829711914062e-02:1.5161947446791382e+01
RQ AOCL: 7.5809001922607422e-02:1.1562082045280313e+01
RQ Reference: 7.5367927551269531e-02:1.1629746610768199e+01
RQ New: 6.3517808914184570e-02:1.3799435386447358e+01
LQ AOCL: 7.1544885635375977e-02:1.2251188777728681e+01
LQ Reference: 7.1408033370971680e-02:1.2274667969728922e+01
LQ New: 5.7507038116455078e-02:1.5241784809452659e+01
Double Complex Precision
QR AOCL: 1.5253710746765137e-01:5.7462057236524027e+00
QR Reference: 1.5231394767761230e-01:5.7546246641523613e+00
QR New: 6.6276073455810547e-02:1.3225128682139131e+01
QL AOCL: 1.5747213363647461e-01:5.5661251280396558e+00
QL Reference: 1.5713906288146973e-01:5.5779230442601833e+00
QL New: 6.7408800125122070e-02:1.3002895740215681e+01
RQ AOCL: 2.0468902587890625e-01:4.2821538489246711e+00
RQ Reference: 2.0845890045166016e-01:4.2047132461166132e+00
RQ New: 7.7220916748046875e-02:1.1350679801689473e+01
LQ AOCL: 1.9733619689941406e-01:4.4417086868597826e+00
LQ Reference: 1.9617581367492676e-01:4.4679814681560144e+00
LQ New: 8.2645893096923828e-02:1.0605607455558184e+01
Single Precision
QR AOCL: 2.3762941360473633e-02:3.6885568444736073e+01
QR Reference: 2.3891210556030273e-02:3.6687534017767220e+01
QR New: 1.8764972686767578e-02:4.6709878806169797e+01
QL AOCL: 2.3910999298095703e-02:3.6657171416077375e+01
QL Reference: 2.4230003356933594e-02:3.6174555450450661e+01
QL New: 1.8949985504150391e-02:4.6253840131330364e+01
RQ AOCL: 2.6875972747802734e-02:3.2613141419101183e+01
RQ Reference: 2.7267932891845703e-02:3.2144347115586257e+01
RQ New: 2.1296024322509766e-02:4.1158381805261861e+01
LQ AOCL: 2.6324033737182617e-02:3.3296944866087621e+01
LQ Reference: 2.1741867065429688e-02:4.0314380423826648e+01
LQ New: 2.0996093750000000e-02:4.1746331981395350e+01
Double Precision
QR AOCL: 4.2778968811035156e-02:2.0489264336215083e+01
QR Reference: 4.3043851852416992e-02:2.0363177603279070e+01
QR New: 2.6956081390380859e-02:3.2516209878813392e+01
QL AOCL: 4.6860933303833008e-02:1.8704484486404915e+01
QL Reference: 4.5667886734008789e-02:1.9193128096887939e+01
QL New: 2.7307033538818359e-02:3.2098308985265511e+01
RQ AOCL: 5.5006027221679688e-02:1.5934797408065467e+01
RQ Reference: 6.1040878295898438e-02:1.4359392008599194e+01
RQ New: 2.9365062713623047e-02:2.9848732439225110e+01
LQ AOCL: 4.7713994979858398e-02:1.8370079897313207e+01
LQ Reference: 3.7636995315551758e-02:2.3288519517864451e+01
LQ New: 2.7025938034057617e-02:3.2432173081113319e+01
Single Complex Precision
QR AOCL: 8.3885908126831055e-02:1.0448830078524797e+01
QR Reference: 7.8408002853393555e-02:1.1178828284134315e+01
QR New: 5.4694890975952148e-02:1.6025438287926697e+01
QL AOCL: 8.6519002914428711e-02:1.0130833348448416e+01
QL Reference: 8.7225914001464844e-02:1.0048729325843237e+01
QL New: 5.7480812072753906e-02:1.5248733766854148e+01
RQ AOCL: 8.7755203247070312e-02:9.9881245506574796e+00
RQ Reference: 8.9972972869873047e-02:9.7419244028724812e+00
RQ New: 5.8639049530029297e-02:1.4947546166332994e+01
LQ AOCL: 8.4815979003906250e-02:1.0334254350346317e+01
LQ Reference: 8.1377029418945312e-02:1.0770974392387203e+01
LQ New: 5.7284832000732422e-02:1.5300907227742124e+01
Double Complex Precision
QR AOCL: 1.6053104400634766e-01:5.4600629144686890e+00
QR Reference: 1.5852904319763184e-01:5.5290158971519840e+00
QR New: 6.7497014999389648e-02:1.2985901672954366e+01
QL AOCL: 1.6539597511291504e-01:5.2994614856958346e+00
QL Reference: 1.5918207168579102e-01:5.5063336638195004e+00
QL New: 6.7202091217041016e-02:1.3042891733371176e+01
RQ AOCL: 2.0859003067016602e-01:4.2020699512048374e+00
RQ Reference: 2.2637200355529785e-01:3.8719889660997207e+00
RQ New: 7.7966928482055664e-02:1.1242072979721543e+01
LQ AOCL: 2.0476984977722168e-01:4.2804636568986814e+00
LQ Reference: 2.1881890296936035e-01:4.0056406832582079e+00
LQ New: 8.3137035369873047e-02:1.0542953523666627e+01
Single Precision
QR AOCL: 2.3602008819580078e-02:3.7137076199753523e+01
QR Reference: 2.3706912994384766e-02:3.6972742938214296e+01
QR New: 1.8877029418945312e-02:4.6432602320379914e+01
QL AOCL: 2.3962020874023438e-02:3.6579118456164927e+01
QL Reference: 2.4105072021484375e-02:3.6362040288400060e+01
QL New: 1.9142150878906250e-02:4.5789504300996413e+01
RQ AOCL: 2.6882171630859375e-02:3.2605621005477509e+01
RQ Reference: 2.7234077453613281e-02:3.2184306646440454e+01
RQ New: 2.1142005920410156e-02:4.1458218453804861e+01
LQ AOCL: 2.6262998580932617e-02:3.3374326899456221e+01
LQ Reference: 2.1524906158447266e-02:4.0720730373824239e+01
LQ New: 2.0964860916137695e-02:4.1808524440307963e+01
Double Precision
QR AOCL: 4.2874813079833984e-02:2.0443461721172220e+01
QR Reference: 4.2702913284301758e-02:2.0525756502009390e+01
QR New: 2.4825811386108398e-02:3.5306382795225062e+01
QL AOCL: 4.3442964553833008e-02:2.0176100065957971e+01
QL Reference: 4.5324802398681641e-02:1.9338409736243989e+01
QL New: 2.4590969085693359e-02:3.5643556662837639e+01
RQ AOCL: 4.7580003738403320e-02:1.8421812339887254e+01
RQ Reference: 4.7943115234375000e-02:1.8282289244557607e+01
RQ New: 2.6319026947021484e-02:3.3303279097831329e+01
LQ AOCL: 4.6110153198242188e-02:1.9009043327867634e+01
LQ Reference: 3.6516904830932617e-02:2.4002853036370404e+01
LQ New: 2.6007890701293945e-02:3.3701691154692213e+01
Single Complex Precision
QR AOCL: 7.9082965850830078e-02:1.1083418414697707e+01
QR Reference: 7.7961206436157227e-02:1.1242894255590793e+01
QR New: 5.4098844528198242e-02:1.6202002235798808e+01
QL AOCL: 7.9955101013183594e-02:1.0962522576958218e+01
QL Reference: 8.0324172973632812e-02:1.0912152189699142e+01
QL New: 5.6411027908325195e-02:1.5537912222135628e+01
RQ AOCL: 7.2196006774902344e-02:1.2140697791400605e+01
RQ Reference: 9.2298030853271484e-02:9.4965178768917617e+00
RQ New: 5.9130907058715820e-02:1.4823210797859790e+01
LQ AOCL: 6.8941831588745117e-02:1.2713759988690116e+01
LQ Reference: 6.9330930709838867e-02:1.2642407811721659e+01
LQ New: 5.5779933929443359e-02:1.5713713485367458e+01
Double Complex Precision
QR AOCL: 1.5204596519470215e-01:5.7647672457311669e+00
QR Reference: 1.5175318717956543e-01:5.7758892336333600e+00
QR New: 6.6720962524414062e-02:1.3136944774729139e+01
QL AOCL: 1.5678095817565918e-01:5.5906636252213016e+00
QL Reference: 1.5723705291748047e-01:5.5744468860021232e+00
QL New: 6.7394971847534180e-02:1.3005563708564253e+01
RQ AOCL: 2.0048904418945312e-01:4.3718593379683011e+00
RQ Reference: 2.0192193984985352e-01:4.3408353775313433e+00
RQ New: 7.7260017395019531e-02:1.1344935317818129e+01
LQ AOCL: 1.9211411476135254e-01:4.5624440509684341e+00
LQ Reference: 1.9344592094421387e-01:4.5310332506456357e+00
LQ New: 8.2728147506713867e-02:1.0595062580470161e+01
Single Precision
QR AOCL: 2.3967981338500977e-02:3.6570021797873252e+01
QR Reference: 2.3951053619384766e-02:3.6595868137116007e+01
QR New: 1.8843889236450195e-02:4.6514261944638584e+01
QL AOCL: 2.4259090423583984e-02:3.6131181536298769e+01
QL Reference: 2.4333953857421875e-02:3.6020023919485816e+01
QL New: 1.8928050994873047e-02:4.6307440752215648e+01
RQ AOCL: 2.6927947998046875e-02:3.2550192835472444e+01
RQ Reference: 2.7410984039306641e-02:3.1976593716705228e+01
RQ New: 2.1695852279663086e-02:4.0399883291130671e+01
LQ AOCL: 2.6295900344848633e-02:3.3332568518488024e+01
LQ Reference: 2.1501064300537109e-02:4.0765884318484844e+01
LQ New: 2.0847082138061523e-02:4.2044728091693635e+01
Double Precision
QR AOCL: 4.3240070343017578e-02:2.0270771833782160e+01
QR Reference: 4.6780109405517578e-02:1.8736800985262729e+01
QR New: 2.5294065475463867e-02:3.4652776591024690e+01
QL AOCL: 4.4194936752319336e-02:1.9832805846339426e+01
QL Reference: 4.3932914733886719e-02:1.9951091460906941e+01
QL New: 2.5261163711547852e-02:3.4697910595437598e+01
RQ AOCL: 4.8146009445190430e-02:1.8205245047314289e+01
RQ Reference: 4.8137187957763672e-02:1.8208581289980287e+01
RQ New: 2.7375936508178711e-02:3.2017531153249784e+01
LQ AOCL: 4.6941041946411133e-02:1.8672570178579374e+01
LQ Reference: 3.6742925643920898e-02:2.3855201637842853e+01
LQ New: 2.6514053344726562e-02:3.3058313966707431e+01
Single Complex Precision
QR AOCL: 7.8624010086059570e-02:1.1148116193012770e+01
QR Reference: 7.8259944915771484e-02:1.1199977216229291e+01
QR New: 5.4223060607910156e-02:1.6164886123601317e+01
QL AOCL: 8.0145120620727539e-02:1.0936531047821676e+01
QL Reference: 8.1507921218872070e-02:1.0753673837985895e+01
QL New: 5.6780815124511719e-02:1.5436720978343606e+01
RQ AOCL: 7.2145938873291016e-02:1.2149123203447433e+01
RQ Reference: 7.2657108306884766e-02:1.2063649661060687e+01
RQ New: 5.8009147644042969e-02:1.5109856558804479e+01
LQ AOCL: 6.9201946258544922e-02:1.2665971802661117e+01
LQ Reference: 6.9526910781860352e-02:1.2606771826092443e+01
LQ New: 5.6019783020019531e-02:1.5646435111802660e+01
Double Complex Precision
QR AOCL: 1.5149188041687012e-01:5.7858520046622379e+00
QR Reference: 1.5191221237182617e-01:5.7698429001522369e+00
QR New: 6.6762924194335938e-02:1.3128687974310774e+01
QL AOCL: 1.5658211708068848e-01:5.5977631184302163e+00
QL Reference: 1.5671801567077637e-01:5.5929089980396247e+00
QL New: 6.7420005798339844e-02:1.3000734568634273e+01
RQ AOCL: 2.0054721832275391e-01:4.3705911621739606e+00
RQ Reference: 2.0174884796142578e-01:4.3445596287498400e+00
RQ New: 7.7291011810302734e-02:1.1340385893139040e+01
LQ AOCL: 1.9670891761779785e-01:4.4558727210478795e+00
LQ Reference: 1.9363307952880859e-01:4.5266537212180911e+00
LQ New: 8.2667112350463867e-02:1.0602885174990410e+01
Single Precision
QR AOCL: 2.3764133453369141e-02:3.6883718134301823e+01
QR Reference: 2.3680925369262695e-02:3.7013317103633526e+01
QR New: 1.9000053405761719e-02:4.6131954541464637e+01
QL AOCL: 2.4031162261962891e-02:3.6473874648475110e+01
QL Reference: 2.4049997329711914e-02:3.6445309659853478e+01
QL New: 1.9026994705200195e-02:4.6066633936700711e+01
RQ AOCL: 2.7181148529052734e-02:3.2246978050362259e+01
RQ Reference: 2.7291059494018555e-02:3.2117107809321460e+01
RQ New: 2.1330118179321289e-02:4.1092594641587212e+01
LQ AOCL: 2.7468919754028320e-02:3.1909150700091136e+01
LQ Reference: 2.1545886993408203e-02:4.0681077565670023e+01
LQ New: 2.0899057388305664e-02:4.1940164272215569e+01
Double Precision
QR AOCL: 4.3274879455566406e-02:2.0254466587249048e+01
QR Reference: 4.3066024780273438e-02:2.0352693439248860e+01
QR New: 2.4724006652832031e-02:3.5451762018499515e+01
QL AOCL: 4.3600082397460938e-02:2.0103393200262477e+01
QL Reference: 4.6020984649658203e-02:1.9045868024610154e+01
QL New: 2.5561094284057617e-02:3.4290769802710543e+01
RQ AOCL: 5.1842927932739258e-02:1.6907029269974476e+01
RQ Reference: 5.3388833999633789e-02:1.6417475983948485e+01
RQ New: 2.6862144470214844e-02:3.2629930234046931e+01
LQ AOCL: 5.5176973342895508e-02:1.5885429136407279e+01
LQ Reference: 4.5193910598754883e-02:1.9394424788372891e+01
LQ New: 2.6630878448486328e-02:3.2913292803896219e+01
Single Complex Precision
QR AOCL: 9.3281984329223633e-02:9.3963438524903324e+00
QR Reference: 8.4243059158325195e-02:1.0404531943132554e+01
QR New: 5.5366992950439453e-02:1.5830904900047368e+01
QL AOCL: 9.8050117492675781e-02:8.9394038723663343e+00
QL Reference: 8.5159063339233398e-02:1.0292616729571117e+01
QL New: 5.8329105377197266e-02:1.5026968000483956e+01
RQ AOCL: 8.1024885177612305e-02:1.0817786388448784e+01
RQ Reference: 8.6219787597656250e-02:1.0165994656472879e+01
RQ New: 5.9098958969116211e-02:1.4831224023049955e+01
LQ AOCL: 7.5767993927001953e-02:1.1568339803802463e+01
LQ Reference: 7.5706005096435547e-02:1.1577812075587497e+01
LQ New: 5.7706117630004883e-02:1.5189202393062217e+01
Double Complex Precision
QR AOCL: 1.5329194068908691e-01:5.7179105180602630e+00
QR Reference: 1.5163898468017578e-01:5.7802391769416053e+00
QR New: 6.7005872726440430e-02:1.3081086244163348e+01
QL AOCL: 1.5798497200012207e-01:5.5480568113739501e+00
QL Reference: 1.5856885910034180e-01:5.5276275869863447e+00
QL New: 6.7206144332885742e-02:1.3042105133400737e+01
RQ AOCL: 2.0568680763244629e-01:4.2613812236625623e+00
RQ Reference: 2.0461297035217285e-01:4.2837455440453320e+00
RQ New: 7.7085018157958984e-02:1.1370690711960361e+01
LQ AOCL: 1.9387292861938477e-01:4.5210535903173046e+00
LQ Reference: 1.9695615768432617e-01:4.4502792413570367e+00
LQ New: 8.2834005355834961e-02:1.0581522603364697e+01
Single Precision
QR AOCL: 2.4044036865234375e-02:3.6454344372901794e+01
QR Reference: 2.4043083190917969e-02:3.6455790342691685e+01
QR New: 1.8892049789428711e-02:4.6395685474556721e+01
QL AOCL: 2.3962020874023438e-02:3.6579118456164927e+01
QL Reference: 2.4430036544799805e-02:3.5878358118403000e+01
QL New: 1.9055843353271484e-02:4.5996893643099867e+01
RQ AOCL: 2.7093887329101562e-02:3.2350835793819080e+01
RQ Reference: 2.7424812316894531e-02:3.1960470316875892e+01
RQ New: 2.1272182464599609e-02:4.1204512111470265e+01
LQ AOCL: 2.6366949081420898e-02:3.3242750129844204e+01
LQ Reference: 2.1541118621826172e-02:4.0690082784832320e+01
LQ New: 2.1074771881103516e-02:4.1590481023707490e+01
Double Precision
QR AOCL: 4.2840003967285156e-02:2.0460072801798713e+01
QR Reference: 4.2859077453613281e-02:2.0450967498044101e+01
QR New: 2.5024890899658203e-02:3.5025511340469883e+01
QL AOCL: 4.3571949005126953e-02:2.0116373492883330e+01
QL Reference: 4.3743133544921875e-02:2.0037650002825501e+01
QL New: 2.4619102478027344e-02:3.5602825114452834e+01
RQ AOCL: 4.8995018005371094e-02:1.7889776056494405e+01
RQ Reference: 4.8079967498779297e-02:1.8230251508016384e+01
RQ New: 2.7405023574829102e-02:3.1983548476311281e+01
LQ AOCL: 4.6645164489746094e-02:1.8791013164776839e+01
LQ Reference: 3.6587953567504883e-02:2.3956242821365688e+01
LQ New: 2.6965141296386719e-02:3.2505296017768345e+01
Single Complex Precision
QR AOCL: 7.7993869781494141e-02:1.1238185801725308e+01
QR Reference: 8.1315994262695312e-02:1.0779055313133020e+01
QR New: 5.4408073425292969e-02:1.6109917973911063e+01
QL AOCL: 8.1691980361938477e-02:1.0729444874718437e+01
QL Reference: 8.1030845642089844e-02:1.0816986951753034e+01
QL New: 5.6581020355224609e-02:1.5491230000751735e+01
RQ AOCL: 7.3636054992675781e-02:1.1903270756250890e+01
RQ Reference: 7.3193073272705078e-02:1.1975312154666215e+01
RQ New: 5.8321952819824219e-02:1.5028816039610826e+01
LQ AOCL: 6.9198131561279297e-02:1.2666670041860817e+01
LQ Reference: 6.9983005523681641e-02:1.2524610702856949e+01
LQ New: 5.5990934371948242e-02:1.5654496747229425e+01
Double Complex Precision
QR AOCL: 1.5246009826660156e-01:5.7491081926713621e+00
QR Reference: 1.5262794494628906e-01:5.7427858332787647e+00
QR New: 6.6992998123168945e-02:1.3083600145622782e+01
QL AOCL: 1.5681099891662598e-01:5.5895926054653016e+00
QL Reference: 1.5748596191406250e-01:5.5656363865516907e+00
QL New: 6.7314147949218750e-02:1.3021179450436360e+01
RQ AOCL: 1.9993591308593750e-01:4.3839542705029384e+00
RQ Reference: 2.0192289352416992e-01:4.3408148759272951e+00
RQ New: 7.7448129653930664e-02:1.1317379824620661e+01
LQ AOCL: 1.9423890113830566e-01:4.5125353101945880e+00
LQ Reference: 1.9506502151489258e-01:4.4934242602438150e+00
LQ New: 8.2869052886962891e-02:1.0577047395432393e+01
m=1000 n=1000 k=400
Testing file ran 10 times
Single Precision
QR AOCL: 2.4271965026855469e-02:4.3093865652933090e+01
QR Reference: 2.4297952651977539e-02:4.3047775052556595e+01
QR New: 2.6679039001464844e-02:3.9205789981512062e+01
QL AOCL: 2.4585962295532227e-02:4.2543496464650268e+01
QL Reference: 2.5154829025268555e-02:4.1581391745867101e+01
QL New: 3.0201911926269531e-02:3.4632668373892450e+01
RQ AOCL: 2.7724027633666992e-02:3.7728039151490762e+01
RQ Reference: 2.8023958206176758e-02:3.7324249212213608e+01
RQ New: 3.4219026565551758e-02:3.0567006282200314e+01
LQ AOCL: 2.6995897293090820e-02:3.8745635629148012e+01
LQ Reference: 2.3827791213989258e-02:4.3897195111643867e+01
LQ New: 3.0190944671630859e-02:3.4645262391635477e+01
Double Precision
QR AOCL: 4.3858051300048828e-02:2.3849048669402134e+01
QR Reference: 4.4019937515258789e-02:2.3761342224473413e+01
QR New: 3.5670042037963867e-02:2.9323565105047088e+01
QL AOCL: 4.4184923171997070e-02:2.3672617827768516e+01
QL Reference: 4.4356107711791992e-02:2.3581257552991513e+01
QL New: 3.5185098648071289e-02:2.9727721114612709e+01
RQ AOCL: 4.7080993652343750e-02:2.2216463988073247e+01
RQ Reference: 4.7587156295776367e-02:2.1980157702611788e+01
RQ New: 3.7500143051147461e-02:2.7892512265176396e+01
LQ AOCL: 4.7308921813964844e-02:2.2109427987243734e+01
LQ Reference: 3.9767026901245117e-02:2.6302524516039451e+01
LQ New: 3.6944150924682617e-02:2.8312281479479850e+01
Single Complex Precision
QR AOCL: 8.2980155944824219e-02:1.2605095617023135e+01
QR Reference: 8.3174943923950195e-02:1.2575575656009701e+01
QR New: 6.9696903228759766e-02:1.5007450138306709e+01
QL AOCL: 7.8474044799804688e-02:1.3328901328692609e+01
QL Reference: 7.9269170761108398e-02:1.3195203002087952e+01
QL New: 9.1813087463378906e-02:1.1392415056483125e+01
RQ AOCL: 7.6615095138549805e-02:1.3652312225266767e+01
RQ Reference: 7.7786922454833984e-02:1.3446645875562584e+01
RQ New: 9.5193147659301758e-02:1.0987904336807516e+01
LQ AOCL: 7.9733133316040039e-02:1.3118425885184420e+01
LQ Reference: 7.9797983169555664e-02:1.3107764863900185e+01
LQ New: 7.1126937866210938e-02:1.4705725163755330e+01
Double Complex Precision
QR AOCL: 1.5604209899902344e-01:6.7031448994193932e+00
QR Reference: 1.5558004379272461e-01:6.7230524847616273e+00
QR New: 9.1970920562744141e-02:1.1372864309718629e+01
QL AOCL: 1.5998196601867676e-01:6.5380669211046580e+00
QL Reference: 1.6074204444885254e-01:6.5071512782259298e+00
QL New: 9.4739198684692383e-02:1.1040549366278359e+01
RQ AOCL: 1.6817903518676758e-01:6.2194030239168461e+00
RQ Reference: 1.6933298110961914e-01:6.1770199351943162e+00
RQ New: 1.2013697624206543e-01:8.7065051303809753e+00
LQ AOCL: 1.6967391967773438e-01:6.1646079844600825e+00
LQ Reference: 1.6980481147766113e-01:6.1598560776801321e+00
LQ New: 1.0106706619262695e-01:1.0349298138391058e+01
Single Precision
QR AOCL: 2.4097919464111328e-02:4.3405108128017098e+01
QR Reference: 2.4549007415771484e-02:4.2607539371551773e+01
QR New: 2.6519060134887695e-02:3.9442302807102465e+01
QL AOCL: 2.5186061859130859e-02:4.1529827324742989e+01
QL Reference: 2.5238990783691406e-02:4.1442734733905155e+01
QL New: 3.0117034912109375e-02:3.4730271524154531e+01
RQ AOCL: 2.7433872222900391e-02:3.8127071216978081e+01
RQ Reference: 2.7871131896972656e-02:3.7528909979921302e+01
RQ New: 3.3056974411010742e-02:3.1641528562021190e+01
LQ AOCL: 2.6556968688964844e-02:3.9386016237411567e+01
LQ Reference: 2.3566961288452148e-02:4.4383032126951754e+01
LQ New: 2.9916048049926758e-02:3.4963615456639864e+01
Double Precision
QR AOCL: 4.4135808944702148e-02:2.3698960662769355e+01
QR Reference: 4.4008970260620117e-02:2.3767263669333161e+01
QR New: 3.5609960556030273e-02:2.9373040117644067e+01
QL AOCL: 4.4128894805908203e-02:2.3702673828576369e+01
QL Reference: 4.4438123703002930e-02:2.3537735458648939e+01
QL New: 3.5146951675415039e-02:2.9759986290123933e+01
RQ AOCL: 4.7250986099243164e-02:2.2136536956140979e+01
RQ Reference: 4.7597885131835938e-02:2.1975203249112404e+01
RQ New: 3.7683963775634766e-02:2.7756453812225892e+01
LQ AOCL: 4.7041893005371094e-02:2.2234930041624263e+01
LQ Reference: 4.0045976638793945e-02:2.6119308050205699e+01
LQ New: 3.7043094635009766e-02:2.8236658149274636e+01
Single Complex Precision
QR AOCL: 8.3441019058227539e-02:1.2535474899582544e+01
QR Reference: 8.3210945129394531e-02:1.2570134834708263e+01
QR New: 6.9851160049438477e-02:1.4974308218499063e+01
QL AOCL: 7.8202962875366211e-02:1.3375104491462682e+01
QL Reference: 7.9024076461791992e-02:1.3236128112243438e+01
QL New: 9.2715978622436523e-02:1.1281472897562480e+01
RQ AOCL: 7.6880931854248047e-02:1.3605105645480087e+01
RQ Reference: 7.7630996704101562e-02:1.3473654138266873e+01
RQ New: 9.5083951950073242e-02:1.1000522996238319e+01
LQ AOCL: 8.1306934356689453e-02:1.2864501758378539e+01
LQ Reference: 7.9514026641845703e-02:1.3154574660284373e+01
LQ New: 7.0570945739746094e-02:1.4821583996583737e+01
Double Complex Precision
QR AOCL: 1.5597987174987793e-01:6.7058190795109347e+00
QR Reference: 1.5689897537231445e-01:6.6665368433283394e+00
QR New: 9.2174053192138672e-02:1.1347800859094789e+01
QL AOCL: 1.5980386734008789e-01:6.5453534849316544e+00
QL Reference: 1.6014099121093750e-01:6.5315744088423058e+00
QL New: 9.4785213470458984e-02:1.1035189579712142e+01
RQ AOCL: 1.6854596138000488e-01:6.2058633231901750e+00
RQ Reference: 1.7004799842834473e-01:6.1510468201174087e+00
RQ New: 1.2001919746398926e-01:8.7150491096546059e+00
LQ AOCL: 1.8227601051330566e-01:5.7384029695100596e+00
LQ Reference: 1.7858219146728516e-01:5.8570968997858559e+00
LQ New: 1.0199689865112305e-01:1.0254951021380720e+01
Single Precision
QR AOCL: 2.3869037628173828e-02:4.3821322681455143e+01
QR Reference: 2.4164915084838867e-02:4.3284770351055201e+01
QR New: 2.6772975921630859e-02:3.9068230706281724e+01
QL AOCL: 2.4655818939208984e-02:4.2422959163471099e+01
QL Reference: 2.4991989135742188e-02:4.1852322931115012e+01
QL New: 3.1553983688354492e-02:3.3148676576962075e+01
RQ AOCL: 2.7824878692626953e-02:3.7591294163563141e+01
RQ Reference: 2.8243064880371094e-02:3.7034691682026001e+01
RQ New: 3.4767150878906250e-02:3.0085099686284835e+01
LQ AOCL: 2.6790142059326172e-02:3.9043212151832407e+01
LQ Reference: 2.3772001266479492e-02:4.4000216400581706e+01
LQ New: 2.9817819595336914e-02:3.5078795639489869e+01
Double Precision
QR AOCL: 4.3817996978759766e-02:2.3870849242767132e+01
QR Reference: 4.3846130371093750e-02:2.3855532772159389e+01
QR New: 3.5586833953857422e-02:2.9392128598914660e+01
QL AOCL: 4.4050931930541992e-02:2.3744623647219409e+01
QL Reference: 4.4436931610107422e-02:2.3538366896648817e+01
QL New: 3.4960985183715820e-02:2.9918287328104093e+01
RQ AOCL: 4.7302961349487305e-02:2.2112213911346100e+01
RQ Reference: 4.7816038131713867e-02:2.1874944911135600e+01
RQ New: 3.7774085998535156e-02:2.7690231870615264e+01
LQ AOCL: 4.6192884445190430e-02:2.2643600038466658e+01
LQ Reference: 3.9581060409545898e-02:2.6426103524698370e+01
LQ New: 3.7067174911499023e-02:2.8218314519446071e+01
Single Complex Precision
QR AOCL: 8.4311008453369141e-02:1.2406123698289154e+01
QR Reference: 8.3657026290893555e-02:1.2503107585523379e+01
QR New: 6.9926023483276367e-02:1.4958276588545846e+01
QL AOCL: 7.8355073928833008e-02:1.3349139341633677e+01
QL Reference: 8.0742120742797852e-02:1.2954487575721748e+01
QL New: 9.2075109481811523e-02:1.1359995180962787e+01
RQ AOCL: 7.6553106307983398e-02:1.3663367176661778e+01
RQ Reference: 7.7157974243164062e-02:1.3556255335366970e+01
RQ New: 9.5318078994750977e-02:1.0973502729294410e+01
LQ AOCL: 7.8930854797363281e-02:1.3251765772527035e+01
LQ Reference: 7.9927206039428711e-02:1.3086572793299108e+01
LQ New: 7.0744037628173828e-02:1.4785319513392334e+01
Double Complex Precision
QR AOCL: 1.5475511550903320e-01:6.7588899827931410e+00
QR Reference: 1.5506505966186523e-01:6.7453803086320514e+00
QR New: 9.2076063156127930e-02:1.1359877520245472e+01
